post|label
@JohnWick85 #43 Cerrar @ jorgito88 # 28 cuéntanos por favor que medidas de pedro Sánchez han hecho subir el ibex jajajajajaja Escudo social. La gente ya no muere de hambre como con el PP...|0
@AngelOfTheNorth #644 Cerrar @ DDavid # 640 Hay una diferencia. Los del actual gobierno han corrompido justicia, universidad, sindicatos, GC, CNP, Renfe, Correos, Red Eléctrica... Este nivel de saqueo y corrupción jamás se había visto en democracia. y todo eso que dice quien lo mandaba antes ???|0
Luego nos cuentan que sus Sicarios, no están en nómina del PSOE. Los muy asquerosos, nos meten a los españoles los gastos de sus propios militantes.|0
No pasa nada si nos atacan o tenemos algún problema con alguien (los vecinos del sur probablemente), mientras nos corren a pedrazos hasta los Pirineos nosotros iremos cantando y repartiendo flores al enemigo; por algo somos mas pacifistas, ecologistas, y progresistas que nadie. Ya vendrán otros a defendernos (previo pago) mientras a nosotros nos faltarán piernas para salir corriendo.|0
@noviodeayusodefraudador #394 Cerrar @ duncan_idaho # 370 Le parece poco que salga desde un atril de la comunidad a decir, que lo de su novio no eres nada, que era Hacienda que le debía. Por estás palabras defendiendo a un delincuente en país serio europeo le hubiese costado el pueblo cámbiase el apodo. Hombre, cambies el apodo. Póngase: los sinvergüenzas del PSOE no dimiten empezando por el guapito del presidente..|0
@pagafiestas #73 Cerrar @ Orate # 49 ¿Ud lee cómo le puntúan los lectores de El Mundo?, porque no se canda de hacer el ridículo platicando como si fuera una autoridad en Derecho, cuando su alienamiento le nubla la razón. Para entender el despropósito de este juez de Sevilla no hace falta ser una autoridad en Derecho, basta con saber leer y no creerse lo primero que te cuentan. Usted ha leído sistema de plazos procesales del gobierno socialista en el titular y se le ha afilado el colmillo, pero resulta que es mentira, que esos plazos procesales los aprobó el PP en 2015.|0
@duncan_idaho #384 Cerrar @ Ficherle # 374 Y entonces, espabilado, ¿Por qué no llegaron a un acuerdo personal como con los demás contribuyentes? Que a estas alturas haya que seguir explicando que si el fraude supera los 120,000e por ejercicio pasa a ser delito penal y por tanto, salta a fiscalía, demuestra el nivel tan bajo que tiene la gente que se traga lo que le echen sus amos.|0
@El_futuro_ya_paso #83 Cerrar @ in99 # 54 yo creo que no, además creo que lo que dice usted es una auténtica tontería. a mi me da igual porque puedo pagar un privado. Le pongo un ejemplo. Mi suegro necesita fisioterapia. Desde hace un mes espera que le den cita. El hombre como no puede del dolor ha ido a un privado. Lo puede pagar. El abuelo que no pueda se j...e. así de simple.|0
Sería MUY RARO que los delincuentes estuviesen a favor de que los policías hagan su trabajo.|0
Los periodistas deberían levantarse e irse|0
Que el equipo que representa a España no se presente.|0
Ole ole y Ole por el juez que no se acobarda por los ataques del gobierno y defiende la democracia, las libertades y la justicia de España...siempre con el poder judicial..por encima de todo y de este gobierno con tantos temas de corrupción..|0
@Mdvm #220 Cerrar A la novia cadáver la veremos en un vis a vis con el ciudadano particular en la cárcel Volverá a ganar por mayoría absoluta. Madrid ya fue, y volverá a ser , donde MUERE EL COMUNISMO|0
PUNTO 1º Y MAS IMPORTANTE, SI NO ESTAN TODOS LOS PRESIDENTES, SIN DISTINCION ALGUNA, NO HAY CONFERENCIA.|0
Es una vergüenza este gobierno en eso se hadtan el dinero comi en los cupos catalanes y Vascos. Nodotros pagandoles todo .ellos no colaboran con la hacienda de España y encima les pagamos esto ,y las pensiones.y todo para que un recoge toallas de club se pasee en falcón y nos roben miles de millones. Y los votantes de izquierda como locos tranquila|0
el sistema central y corazón de la maquinaria del fango del ppvx se llama ayuso y sus gorilas, que la defienden como los zánganos a la reina abeja, y ahí es donde hay que dar duro porque esta señora no solo se beneficia de los fraudes de su pareja sino que fue ella la que le dio a su propio hermano y al alberto quirón las comisiones por compra de mascarillas durante lo peor de la pandemia y la que firmó los protocolos de la vergüenza, por eso esta señora no debería seguir por ser socia necesaria de un delincuente confeso y sus delitos|0
Titular totalmente correcto de El Mundo, pero a los rojos les j.de, jajajaja. García Ortiz va palante. Un llamamiento a los de Ferraz, menos dinero en vuestros trolls y más para los del ELA, bueno más, es una forma de hablar, ALGO para los del ELA, que van muriendo y a Sánchez no les da ninguna lástima, 0 euros.|0
OTRAS VERSIONES. Cuatro periodistas de 'El País' han asegurado en el Tribunal Supremo que sabían que Alberto González Amador ¿pareja de la presidenta madrileña, Isabel Díaz Ayuso¿ tenía intención de reconocer dos delitos fiscales a cambio de un pacto con la Fiscalía antes de que lo supiera el fiscal general del Estado, Álvaro García Ortiz. También han manifestado que dicha información no la obtuvieron de la Fiscalía General del Estado, sino de fuentes fiscales vinculadas al Tribunal Superior de Justicia de Madrid.|0
Lo peor de todo esto es el papelón de la abogacía del estado para defender a alguien investigado por inflifigir gravísimos daños al Estado instruyendo a testigos para que presenten una ridícula acta notarial con el fin de tender una torpe trampa al instructor y poder agarrarse a algo para solicitar la nulidad. El juez, como era de esperar, no ha caído en la añagaza y ha consentido la declaración de los paniaguados, vergüenza de la profesión periodística.|0
@ADELE_ #54 Cerrar @ Gino # 49 A mí tanta libertad de expresión tampoco me gusta. Con Franco no había y estábamos divinamente. tu no creo ya estabas en la residencia a costa de el|0
Le pido a los socialistas, por favor, que no nos tomen por tontos a los españoles una vez más. Que de una tía que ha sido vive alcaldesa con el PSOE, alto cargo de empresas públicas con el PSOE, que entra y sale de Ferraz como Pepe por su casa, que está en multitud de actos y fotos hasta con Begoña, y que es brazo derecho de Cerdán, digáis que no tiene nada que ver con el PSOE... Por favorrrrr, que a los 6 millones de españoles que os votan les gusta que les digáis tontos pues estupendo, pero un poco de respeto para los 40 millones restantes.|0
@sarganmanta #4 Cerrar Para cuando un estudio fiable y serio de lo que nos cuesta a los que pagamos impuestos por existir el mantener a los que no pagan impuestos ni los han pagado? Igual si no regalamos dinero sin trabajar tendríamos para gasto militar y cumplir con nuestros socios occidentales no? En el cole de mi hija cada vez hay mas recién llegados que no contribuyen en nada y sin embargo tienen educación, sanidad, servicios sociales, ayuda al alquiler, bono social, e IMV.....hasta cuando? si señor, totalmente de acuerdo.|0
@nifacha_niwoke #536 Cerrar @ WILLY_NILLY # 525 ya verás lo que es un golpe, por corto de vista. Lo que viene de la extrema derecha hará que todos estos perroflautas que la apoyan con su postura ignorante y arribista lloren echando de menos al 'dictador' de hoy. Estoy seguro que llegará, pero..anda, a mi no me tocará. Igual hasta me viene bien pagar menos impuestos a corto plazo. Pero señor, si un golpe de estado y una dictadura es exactamente lo que quieren PillyMilly y el resto de foreros...|0
@N0RL #8 Cerrar @ bernardino # 2 de momento nos ha robado 190 millones de euros según todas las pesquisas que ha hecho hasta ahora anticorrupción. Pero cada uno tiene su héroes. Los ERE 680 millones. Y no se ha devuelto un céntimo y todos de rositas. Gracias a un juez puesto a dedo por el PSOE en el TC. La corrupción de unos, no quita la corrupción de otros. Todos estos a la carcel. TODOS CORRUPTOS.|0
Tranquilidad @ADELE_ #442 Cerrar @ jinetes123 # 431 Qué insinúa usted, que lo de Begoña no va pa'lante? Es usted rojo? , todo sigue su curso y su orden. El mozart de Almedralejo ya está en capilla, Don Alvarone ya está en camino... no se preocupe por Bego, de momento se está cocinando a fuego lento.|0
@Lorne1 #199 Cerrar Todos los que piden la dimisión de Sánchez (con razón) también pedirá la de Ayuso....hay que ser coherentes. No sé porqué habría que pedir la dimisión de Ayuso por algo de lo que ella no tiene nada que ver( ahora resulta que si tu novio defrauda sin tu saberlo casi tienes que ir a prisión jajaj). La dimisión de Sánchez más bien porque enchufó a su mujer en todos sus trabajos, sabía de sus reuniones extrañas en Moncloa con los de air Europa haciendo supuestos negocios, lo de Leire Díaz no sabemos si el lo sabía.. No veo que tenga que ver un caso con el otro.|0
@ADELE_ #276 Cerrar @ Nordkapp71 # 248 Los rojos ya no te dejan ni robar 350000 euros! Esto parece Venezuela, o Tordesillas, yo ya no sé. Lo que si te dejan los rojos es robar más de 640 millones de euros de los EREs, colocar a la Bego de catedrática sin tener un bachillerato bien hecho y enchufar al tocaflautas del hermano a llevarse una mortadela en Badajoz sin pegar un sello, ¡eh, figura!|0
@Segistobre #450 Cerrar Hace unas semanas el líder de Manos Limpias adelantó lo que iba a hacer este juez. No es arriesgado pensar que el juez Hurtado tenía la decisión tomada antes de empezar a investigar y la falta de pruebas no le ha supuesto un problema para seguir adelante. Segis: lo de la falta de pruebas lo dices por todas las que borró el FGE, no? De verdad, es que me parto contigo, eres una mina!! Guapo!!!! No pares de comentar, un besazo|0
@MPP64 #89 Cerrar @ zagal2 # 61 Los votos de los españoles suman lo suficiente como para que sus partidos pacten un cordón sanitario que entierre cualquier opción de gobierno con vox. Cuando el electorado tenga absolutamente claro que el pp no va a pactar con vox es posible que vuelva a sumar mayorías y mientras tanto se va a fosilizar en la oposición. Lo mejor que le pude pasar VOX es que PP y PSOE le hagan un cordon sanitario. La prensa española presta poca atención a lo que pasa por europa.|0
La enseñanza pública no puede atender las necesidades de la población pero por lo menos no gobierna la derecha ¿Os imagináis que gobernara la derecha y la enseñanza pública cubriera las necesidades de la población? Horrible.|0
Hay mucha gente deseosa de recibir un sueldo sin trabajar, hay mucha gente que sólo le preocupa su ahora y su persona, hay mucha gente que está dispuesta a vivir de lo público porque para que se lo lleve otro, me lo quedo yo. Pero ahora el problema más grave es que se han saltado la ley, se está cambiando la legislación, se están aprobando leyes inconstitucionales y se está atacando a todos los que intentan frenar esta destrucción de los poderes públicos.|0
Cuando la UCO informó por 2 veces al juez Peinado de que en lo de la mujer de Sánchez no había nada delictivo, el PP se metió con la UCO y cientos de comentarios en este foro de seguidores de la derecha decían aquello de de quién depende la UCO, pues eso. Ahora al revés, jajaja. Tremendo|0
@Madison #123 Cerrar @ Steve # 79 Más claro agua. Esta maniobra claramente orquestada por alguien de arriba, se ha pasado por el arco del triunfo los derechos de un ciudadano particular. La injerencia de la fiscalía para perjudicar a Ayuso , por mucho que la quieran disfrazar , es un delito y espero que paguen por ello todos los implicados pero si es un ciudadano particular, cómo es que perjudica a Ayuso?|0
Que van a decir del que les paga. No se para que los han llamado.|0
@Ensaes #146 Cerrar ¿Como tapar el gatillazo de Feijoo de ayer? LOCO|0
No hace falta más que mirar la foto que acompaña a la noticia y mirar esa cara, ese gesto para entender la catadura moral de la persona fotografiada.|0
Periodistas de Lo Pais ratifican que estan a sueldo del gobierno socialista y que van a seguir dejandose untar lo que haga falta.|0
¿Le van a dar las gracias a Trump o solo se le nombra​/insulta cuando las bolsas caen?|0
España es un estado fallido desde 1978 en el que se legalizó al PSOE y al PCE. Son partidos totalitarios, lo fueron desde su fundación y lo siguen siendo hoy. En los años 30 nos llevaron a la Guerra Civil; guerra que perdieron y que hoy, polarizando a la sociedad, nos llevan al enfrentamiento y a la ruina una vez más. No aceptan la alternancia y odian lo privado y la libertad del individuo. Han destrozado a la nación en unión con los separatismos; y ahora como antes usan modos mafiosos para ir contra cualquier institución que les describa y persiga sus fechorías. Con estas bandas no hay solución posible. España se fue al carajo y los españoles no nos damos por enterados. ¡Qué desgracia!|1
