"post"|"label"|"label_100k"|"label_600k"|"label_50k_best"
"585"|"@JFLK #48 Cerrar @ almen_dros # 44 Falso, de hecho son los que hacen los trabajos que los europeos no quieren. En España esos grandes patriotas que no paran de batir sus propios récords de megabeneficios multimilmillonarios. Peeeero no quieren pagar más impuestos ni mejorar las condiciones laborales ni subir salarios, también se quejan de esos cientos de miles de empleos sin cubrir...@ I_am_an_Avatar # 22 Los extremismos son el verdadero problema, como en tu caso. Mejor controlar a esos grandes patrocinadores de las ultraderechas que llevan siglos expoliando esos países donde colocan a los más corruptos gobernantes. Para seguir expoliando a gusto y garantizar esas migraciones masivas que tanto ayudan a las ultraderechas. @ zorin # 20 Es fácil, solo hay que ver las proclamas de Abascal para llenarlo todo de armas y eliminar los impuestos a los más ricos, apoyando a corruptos delincuentes como Trump y sus amiguetes ultraderechistas prorusos. No te lo crees ni tú. Dices tópicos desgastados. Si pagaran 2.000 euros mensuales por recoger fruta en Murcia, Lérida o Málaga, habría tortas entre los españoles. Todavía van cientos de españoles a la vendimia francesa ¿Por qué será? Los puestos rechazados por la mayoría de nosotros no es que sean más penosos, sino que están muy mal pagados, ser precarios o generar enfermedades y lesiones. Por ejemplo, en EE UU se están disparando los salarios industriales y precios de los jornales gracias a las deportaciones de ilegales (lo que está entusiasmando a inmigrantes que tienen todos los papeles en regla). Los sindicatos estadounidenses cierran filas con Trump por ese motivo. A ver dejamos el buenismo y espabilamos de una vez. No podemos inportar mano de obra irregular bajo las actuales tasas de paro, porque hunde los sueldos."|0|1|1|"1"
"586"|"Es normal que la fiscalía que ofrezca un pacto al contribuyente para pagar menos y evitar el juicio, lo sorprendente en este caso es la retirada de la oferta del pacto, nunca ocurre y además por órdenes superiores. Porque además la AEAT pierde aproximadamente la mitad de los pleitos en los tribunales, que se le pregunten al actual entrenador del Real Madrid, por ejemplo; lo aberrante de esos pactos es que al acusado se le obliga a declarase culpable pero no se le aplica las leyes vigentes, paga una cantidad y no entra en la carcel, como el caso de Shakira que pagó 14 millones. No estoy diciendo que sea el mismo caso de Gonzalez que el de X. Alonso y Shakira."|0|0|0|"1"
"587"|"¡Cómo no! el diario pesebrero y cloaquero lo PAÍS, al auxilio del gobierno de la PSOE, faltará más."|1|1|1|"1"
"588"|"@pinos1 #88 Cerrar @ Yamuy # 81 Era mucho mejor ir a misa a rezar mientras los demás se manifestaban, eh. Con millones de personas en misa ese dia, frente a unos cientos de miles manifestandose, y ahora , eso fué el problema. La manifestación. Ni el futbol, ni los deportes, ni el bernabeu o el metropolitano con 70.000 personas, los conciertos, las discotecas, las misas, ni los congresos de IFEMA que no se suspendió ni uno ( que se hicieron a finales de febrero ) y quién tenía la información, el poder y la decisión de suspenderlo todo?"|0|1|0|"1"
"589"|"Es imposible meterse en la mente de un rojo. Por ejemplo, yo tengo el historial médico de José, se los enseño a mis amigos Juan y Vicente, y tachannnnnn, ya no es secreto. Después lo publico en redes, y un juez me empura, claro, pero como soy rojo le digo al juez, yeeeeee que no es secreto, que mis amigos Juan y Vicente ya lo sabían, jajajaja. Asina son los rojos."|0|0|0|"1"
"590"|"@Alobope #51 Cerrar El juez Hurtado que no hace caso a los periodistas que dijeron que tenían el correo antes que el fiscal es el mismo que salvó a M Rajoy de la Gurtel y q salvó de ser condenados a varios del PP. Nunca condenó a ninguno! Las cloacas del estado siguen funcionando... Cada vez cobra más sentido lo q dijo Aznar  el que pueda hacer que haga Otra vez el mismo meme para sectarios demediados: El delito por el que se persigue al Fiscal General no es tener el mail, sino publicarlo violando DERECHOS HUMANOS FUNDAMENTALES. Y es un delito que solo puede cometer un FUNCIONARIO que revela información que tiene POR SU CARGO; Cualquier juez hubiese decidido lo mismo. Nadie salvó a Rajoy, contra el que no había más que insidias y ningún juez del supremo condena, lo hace el TRIBUNAL."|0|1|0|"1"
"591"|"@tienesrazon #156 Cerrar Sánchez hace muchas cosas históricas, pero ninguna buena, NI UNA. Ya tendría que estar en casa como mínimo, igual que Ortiz, si tuvieran un poco de vergüenza. En casa, no. En GITMO o en Alcatraz."|0|1|1|"1"
"592"|"@Peacemakerr #44 Cerrar Yo quiero ver a Felipe Gonzalez, A Alfonso Guerra, a Lamban y al Page! Ya está bien de dobles juegos! Tienen que renunciar a ser militantes de un partido mafioso y sanchista! El PSOE ya no existe! ¿Echa usted de menos el PSOE de Alfonso Guerra, señor? Pues es usted el único."|0|0|0|"0"
"593"|"Llevan, después de Franco, 50 años robando, y todavía ninguno de los que han metido la mano en ese partido ha ido a la cárcel."|0|1|1|"1"
"594"|"@EduCalleja #102 Cerrar @ Juanfelipe # 84 Begoña usó su condición de esposa del presidente de gobierno y recursos públicos para sus negocios privados. Glez Amador ni conocía a Ayuso cuando se produjeron los hechos que se jugarán. Y en ningún momento nada público se vio comprometido. Son casos totalmente diferentes por mucho que los intenten comparar o igualar. Pero esa es tu opinión personal, muy respetable, pero no está probado lo que dices, eso tendrá que decirlo una sentencia. Y si se conocían, desde mayo de 2021, y los delitos de los que se le acusa son las declaraciones presentadas en julio de 2021 y de 2022"|0|1|0|"1"
"595"|"@EduCalleja #114 Cerrar @ No_voto_a_nadie # 70 cuando se cometieron los hechos que ahora se van a juzgar, ni siquiera se conocían Ayuso y Glez Amador. Juan Guerra era el hermano de Alfonso, vicepresidente del gobierno. Y Begoña es la esposa del presidente del gobierno y se valió de esa condición y de recursos públicos para sus negocios privados. Nada que ver. Estoy de acuerdo contigo. El problema no es ese. El problema es que a Ayuso se le fue la boca defendiendo a su novio como Presidenta de la Comunidad, diciendo que era todo un montaje del socialcomunismo para desprestigiarla y que a su novio, encima, hacienda de debía no sé cuanto dinero. Por la boca muere el pez. A veces hay que estar calladito, que es mejor. Saludos."|0|1|0|"1"
"596"|"@DORSAL14 #79 Cerrar Elecciones!! Ya.. Para qué, para que Vox vuelva a perder 19 escaños? Fue humillante..."|0|1|0|"1"
"597"|"@AdPS #384 Cerrar @ ADELE_ # 324 No, en serio, hoy no estás fina, ni una gracia buena te has marcao. ¿En serio? Pues qué mal, ya sabe que para mí la opinión de un franquista humillado en las urnas es fundamental."|0|1|0|"1"
"598"|"¿Y este delicuente que hacía hace unas semanas en de vacaciones en Ibiza gastando una media de 3000 euros​/día.? ¿buscando el indulto mediante un cambio de gobierno?"|0|0|0|"1"
"599"|"@Ma15 #278 Cerrar La juez socialista de nacho cano procesa a un particular, al que no conocía ni su padre. previa confesión del mismo acusado que se ha dejado llevar por MAR y le ha salido mal y mejor que se calle que Mar le dice a IDa que lo eche a la calle"|0|0|0|"1"
"600"|"La cara es el espejo del alma."|0|1|0|"1"
"601"|"Ana Rosa, hará el seguimiento mediático de los vis a vis, entre el chulangano defraudador y la Fruta."|0|0|0|"1"
"602"|"Es un espectáculo vergonzoso. La destrucción de la democracia en vivo y en directo."|0|0|1|"0"
"603"|"La universidad no forma parte de la educación obligatoria. Que vaya quien pueda."|0|0|0|"0"
"604"|"@Andalu_ilustrao #1 Cerrar En mi opinión, una de las mayores satisfacciones de la vida es ver que por mucho que imaginemos y elucubremos, la realidad siempre supera a la ficción. en este caso de corrupción, para mi no hay ninguna satisfacción."|0|1|1|"1"
"605"|"Y así, de forma aproximada, cuantos millones de nuestros impuestos para sanidad y educación nos está costando el nuevo NoDo en que han convertido Pedro el Guapo el faraónico tinglado de RTVE? A bote pronto El nuevo lacayo con cabeza de chupa-chups (la capacidad de lamer y ser lamido es muy valorada en el PSOE actual) ya se ha fundido entre el Broncano, la Intxaurrondo, la Eurovision y la Familia (de la tele)-no la de Pedro, que esa gasta más por menos--cuatro o cinco hospitales, seis colegios y unos cientos de médicos, enfermeras o maestros no?"|0|1|0|"1"
"606"|"@Crispin54 #479 Cerrar Este señor no me interesa. Es uno más de los presuntos defraudadores de hacienda que pululan por España. Si es inocente o culpable serán los jueces quienes lo digan. Si este señor no fuera novio de Ayuso no sabríamos nada de él. Respecto a Ayuso, sólo nos debe importar si ha infringido alguna ley, si no ha infringido ninguna ley no me importa quién es su novio en ese caso se podría aplicar la misma tesis para Pedro Sánchez, no?"|0|1|1|"1"
"607"|"Una de las principales funciones de FG del estado es la protección de los derechos y libertades de los ciudadanos, la defensa de la legalidad, la protección de los derechos.... Y esto, este trepa nauseabundo ( por eso lo escogió Sánchez y su mafia) de FG se lo ha saltado a la torera. No sólo no ha protegido los derechos de González Amador, sino q los ha vulnerado con premeditación y alevosía, vulnerado, de este modo, los derechos de un ciudadano de a pie. Así q un tipejo así no puede seguir ningún segundo más como FG. Pero es q, encima, se pone chulo el amigo, y a sabiendas del delito q ha cometido, se enroca y ahí sigue, mientras los ciudadanos nos sentimos desprotegidos pq sabemos q este esbirro de Sánchez puede violar nuestros derechos impunemente en cualquier momento."|0|1|1|"1"
"608"|"Todos , absolutamente todos,tienen que ser juzgados si hay delitos..."|0|0|1|"1"
"609"|"@EL_EMPECINADO #172 Cerrar @ ADELE_ # 140 Pues ni me imagino lo que hubiese ocurrido de haber ganado los otros, ¿O les hubiesen dado ramitos de flores? Ya se vio lo que hicieron en su zona antes y durante la guerra... No seas simplista. Los otros ya sabemos cómo se las gastaban antes de la Guerra Civil, sobre todo durante aquella modélica y siniestra república en teoría democrática..."|0|0|0|"1"
"610"|"Os habéis dado cuenta que sobre este Sr y un tal Ansar no se dice ni pio? Felipe González es la mayor hipocresía que existe en este país"|0|0|0|"1"
"611"|"Que devuelva lo cobrado, incluso con su patrimonio."|0|1|0|"1"
"612"|"A estas horas de la mañana estoy está lleno de rojos,claro ficharan y pasarán de currar como buenos rojos, como hacía Zapatero en su época en León, fichaba y al garito"|0|0|0|"0"
"613"|"@Julos #147 Cerrar @ 55manu # 122 estás diciendo que los catalanes y vascos no son españoles? Hay alguien suficientemente español en España para ti oh gran oráculo que todo lo sabe y guardián de la españolidad? Pues lo cierto es que, por la parte catalana, todo lo que no es el área metropolitana no parece ser española más que para usarse de sambenito (muchas veces porque no se atreven con Barcelona, véase p.ej. lo de Sijena con el MNAC aún en el tema a diferencia de la acogotada Lleida por ello, también pasó lo mismo con los JJOO de invierno pirenaicos) o pasar por caja y esquilmarles a impuestos, porque lo que hacen los gobiernos estatales en Cataluña apenas pasa de hacerse por y para la ciudad condal. Vamos, normal que haya ese poco apego."|0|1|1|"1"
"614"|"@LuisRos #464 Cerrar En paralelo Prisa despide a Pepa Bueno, Compromis parece se va de Sumar, Page dice que Sanchez no contamine las elecciones locales,... Esto se descompone muy rapidamente. Y Sanchez solo espera que el oasis del verano traiga algo de paz, pero no: cada dia es peor que el anterior, y el hedor del Sanchismo es ya insoportable Han echado a Pepa Bueno? Me alegro."|0|1|0|"1"
"615"|"Medio Trílex está chutado por el Amo con deuda pública para autopublireportaje."|0|1|0|"1"
"616"|"Aquí están todos los rojos ¿Por qué no vais a las noticias de Leire, Sánchez y Cerdán?"|1|1|1|"1"
"617"|"@uno_que_pasaba #301 Cerrar @ MenosLamentoyMasAccion # 274 Barajas, punta de entrada a Madrid, no hacía falta controles porque teníamos la mejor sanidad del mundo y sólo habrían unos pocos casos aislados, control de acceso desde Barajas, gobierno central, además de la manifestación más multitudinaria tal vez sólo igualada por Barcelona, había que ir porque el machismo mataba más, ahí lo tienes. ah sí? O sea que entraban más por Barajas que por Heathrow o Charles de Gaulle en París? Tú teoría no se sostiene. Madrid fue la región en EUROPA con mas mortalidad durante la pandemia, por los protocolos de la vergüenza, que abandonaron a los mayores su suerte."|0|1|0|"1"
"618"|"@ADELE_ #140 Cerrar @ valenciano543 # 96 Y como valenciano, no le parece que la gestión de Mazón fue impecable y merece un aumento de sueldo? O una estatua. ¿Qué tiene que ver Mazón en este debate?"|0|0|0|"1"
"619"|"Pues sí, el T Supremo ha desestimado la demanda del novio de Ayuso contra la ministra María Jesús Montero, por llamarlo delincuente confeso"|0|0|0|"1"
"620"|"@228dead #41 Cerrar el juez Untado no lo ha enviado a juicio todavía porque no tiene ninguna prueba y sería un marrón para el tribunal del supremo al que toque juzgarlo sin pruebas ni gaitas en vinagre, pa qué, y lo archivarán rápidamente y luego a decir que Pedro metió la mano, jajaj, pero hoy están atacando los jueces que van contra el Estado y el gobierno, falta el peinetas, porque ayer pincharon con su centésimo aquelarre contra Sánchez ¿¿"|0|1|1|"1"
"621"|"@Quetevotetxapapote #10 Cerrar Si los empresarios tuvieran un poco de inteligencia, votarían sin dudar a Pedro Sánchez y lo recomendarían. Con él tenemos la mejor etapa económica de la Historia de España. ¿Pero no es a Begoña a la que hay que recomendar? Que lío, oejetealeste..."|0|0|0|"1"
"622"|"@Zark_7 #415 Cerrar Qué vida más triste ADELE Tarta de Fresa, lleva 5 horas comentando la noticia... Y tu vida es muy alegre, que llevas 5 horas viéndome."|0|0|0|"1"
"623"|"@Romrom #16 Cerrar Estoy seguro de que esta fontanera del PSOE quería cargarse al Teniente Coronel de la UCO por su cuenta propia y sin haberlo consultado, ni pedido permiso, ni comentado con aquellos para quienes trabaja, ni recibido instrucción alguna y sin conocimiento por parte de sanchez (como no lo tenía con el enchufe del hermano) ni de bolaños. Es una persona que iba por libre y en el PSOE no sabían nada, ni lo consentían, ni lo compartían. Es más, seguro que sanchez da instrucciones al fiscal general y a la abogacía del Estado para querellarse contra ella, por conspirar contra las fuerzas y cuerpos de seguridad del Estado. Espero ansioso que hoy mismo dé una rueda de prensa para explicar todo esto Efectivamente, una loba solitaria."|0|1|0|"1"
"624"|"Pero donde pretende ir tv1 con esta tropa, vaya dos ejemplares, falta el drogata kiko. la otra kiko, y todo el elenco del que se desprendio tv5 para poder tomar aire, manda huevos y va tv1 y les reune de nuevo para hacer mas de lo mismo, hace falta ser torpes estos directivos, lo mas grave es que estan jugando con mi dinero."|0|1|0|"1"
"625"|"Qué es Euskadi? Una raza de perros de esos de la nieve? Me he comprado un cachorro de Euskadi..."|0|1|0|"1"
