"";"post";"label"
"195914";"SUBNORMAAAAAAAAAAAAAAAAAAAALLL A MAMAR HIJO DE PUTAAAAAA";1
"195915";"Hoy mi platica con 2 Jeques Arabes: — ¿De que zona de México es la FNSM? — De Aguascalientes. — ¿Y las chaskas? — Aguascalientes también. —¿Y las bombas, la gente buena y el Necaxa? — Todo de Aguascalientes. ¿Entonces que hacen lo demás del país? — Sinceramente, no lo se.";0
"195916";"También te estresa todo hermana' y bueno gil, callate la puta madre";0
"195917";"Qué pasaría si gobernara Unidos Podemos? Una dictadura fascista donde el estado de derecho brillaría por su ausencia";0
"195918";"Siempre puede irse y dejar de ser sudaca, ah perdón es por nacimiento no por elección, aguántese entonces en el norte sería otra su historia";1
"195919";"SIIIIII LA RE PUTA MADRE, LO GRITE COMO UN GOL ... LA ROMPISTE Y TE LO RE MERECES.. VAMOS BICAMPEÓNA 🙏🎉🎉🎉💞";0
"195920";"¿Películas para Rajoy? 'El hombre de las mil caras' y 'El gran dictador'";1
"195921";"tetraño negro basura";1
"195922";"tú eres una perra infernal";1
"195923";"Me acabo de pegar con el dedo chico del pie con la puerta a velocidad match 10 por subnormal y no quiero seguir viviendo";0
"195924";"Mica llorando y Laura riéndose en la cara eso es ser una hija de su madre zorra de mierda";1
"195925";"Cómo cuando estás bien prietita y te dicen güera jajaja";0
"195926";"ña cadáver en las concertinas. Para los jeques árabes feudale no hay cuchillas en España. Ni xenofobia";0
"195927";"10 mejores libros del año, 10 mejores películas, 10 mejores que te calles de una puta vez.";0
"195928";"Lo primero que hace Sanchez dar mas cobertura y mas medidas a la inmigración ilegal, enseñanza en árabe bajada del tiempopara nacionalizarse mirar a otro lado con los cada dia mas agresivos manteros etc.";1
"195929";"Na, déjalos, si no eres independentista eres un cateto fascista. Ya no impresionan a nadie.";0
"195930";"Ya cállate, puta.";1
"195931";"iba a poner facha-facha pero ya no tiene gracia";0
"195932";"Por lo menos no es el ya clásico: ESCRIBIENDO ESCRIBIENDO ESCRIBIENDO ESCRIBIENDO ESCRIBIENDO -vale.";0
"195933";"Van a tener que seguir convenciendo a más charnegos";1
"195934";"pobre idiota, no sabe que eres gay xD";1
"195935";"claro, por eso digo que si tu no eres homófobo y satirizamos la conducta de uno que si lo es, no debes sentirte atacade.";0
"195936";"Muy despreciados,siiii,pero todos vestidos de alta costura española o extranjera como la derechona burguesa verdad,…";1
"195937";"El Director General de la Guardia Civil recorrerá esta tarde la valla que fue asaltada en Ceuta. ¡¡¡ A BUENAS HORAS, MANGAS VERDES !!!";0
"195938";"Mira hijo de puta mejor cállate la gran jeta malparido a ella y a cualquier virgen la pueden vestir como le den la gana tú eres el culpable de esta desgracia de 20que callo sobre Venezuela y eso no lo vamos a olvidar hijo de puta";0
"195939";"ña Máquina del tiempo, volvemos al día antes del 1-O. Parlamento independentista sin mayoría social. Volverán a las locuras y borracheras de esteladas, ¿Volverán a forzar el 155 antes de 1 año?";0
"195940";"Que gente mas patética si quieren enseñar la polla que lo contraten en un puticlub aquí en las redes NO , patético , ridículo......";0
"195941";"Puto sudaca pendejo dale la 10 a Lainez";1
"195942";"tengo a un chamo demasiado lindo al lado en Londres y de frente al sugar daddy árabe que necesito. it's just 10 hours you can make it.";0
"195943";"Claro, es que ha puesto imbécil y muchas se han dado por aludidas, por eso ahora están con ella a acoso y derribo.";0
"195944";"si.. comemela a mi";0
"195945";"Y la de cualquier país con gobiernos de inútiles, sólo que trump es como el inútil supremo";1
"195946";"""Oye que te acoso porque este espacio es mío pero si creas uno para ti me discriminas y eres una fascista, yo sólo hago el bien"" Así sois";0
"195947";"Si eres fan del curry y las especias, la cocina india es para ti: las 7 recetas de cocina ind…";0
"195948";"""🗞 Leer a Sami Naïr para entender mejor a Europa: """"El temor delante de la inmigración no es producto de una xenofobia congénita [...] sino el precio que se paga por la profunda crisis social provocada por la gestión ultraliberal de la economía europea""""";0
"195949";"eres un demagogo y un manipulador";0
"195950";"o putón o facturo tu eliges xd";0
"195951";"mañana hay reunión de negras ( y ) y vamos a criticaros a todos mientras movemos el culo";0
"195952";"La ven más perra que ellas y siempre están criticando. Estás mujeres que viven en competencia son una comedia. Ridículas.";1
"195953";"Si a mi se me ocurre enseñar por twitter una conversación de whatsap con mi madre me manda a dormir a la caseta de mi perra.";0
"195954";"Tú lo que me parece a mi es que eres un poco homófobo machote";0
"195955";"Es que tu eres biennn puta pero putea pa ya pal carajo";1
"195956";"Me gusta G.Morán porque es charnego auténtico..no como el resto la Vanguardia..panda de trabolos que además cobran para follar";1
"195957";"PERDÓN SI SOY EGOÍSTA Y PERDÓN SI TE ALEJO. PERO ASÍ ME ENSEÑARON A SER Y NO CONOZCO OTRA PUTA MANERA DE SER";0
"195958";"- Callaté Visto Que Te Dejo En Puta🎤🎶";0
"195959";"Los últimos episodios de violencia ejercida por subsaharianos en Ceuta, Barcelona y Salou nos demuestran que no son buena gente y que no aportan nada positivo a nuestra sociedad. Stop pateras, no a la invasión";1
"195960";"Y el subnormal de Bryce preguntando a Jessica que si está bien. Muerte a Bryce";1
"195961";"Para todos ustedes, los que votaron a este hijo de puta, por odio. Espero que reciban lo que merezcan. Porque ustedes son tan soretes como él";0
"195962";"Sin olvidar el poder económico/social, si fuera un albañil o un político catalán, se pudr…";0
"195963";"Crimen Scientia: Violencia de Género,el Asesino de Begoña Bohoyo sale en Libertad ...";0
"195964";"que se vayan ta a freír puñetas, a pocos interesa, peñazos de tíos fosilizados y comunistas disfrazados de perroflautas.";1
"195965";"Algunos son fans del colacao Otros adoran el nesquik Luego estoy yo que soy catalán hasta la médula y compro marca blanca";0
"195966";"heeeeeey güero 😚💘💘💘";0
"195967";"venga por subnormal a grabar";1
"195968";"Omar Prieto: “Extranjero sin identificación será puesto en la frontera”ENVÍA AL EJERCITO A TOMAR CONTROL DE LAS PULGAS PLATANEROS Y CURVA DE AHÍ PARA QUE VEAS COMO HAY COLOMBIANOS INDOCUMENTADOS COMO MONTE AHÍ DE BUHONERS PORQUE LA POLICÍA LA GUARDIA ESTÁN CORRUP";1
"195969";"y tu eres de donde puta? respeta a maria corina que si los mal llam…";1
"195970";"Digo yo, por conocer al Rey y ser liberal, se puede uno llevar 10 años sin trabajar,cobrando y con un prostíbulo gay,""a todos los políticos""";0
"195971";"A mi amigo le dijo PUTA pero él no deja de enseñar el pito en Twitter! 🙄";0
"195972";"Buff no, no hablo con serbios ni madridistas son gente peligrosa tu eres ambas.Y las camisas estan de puta madre";0
"195973";"Bueno, decir que los serbios son católico ortodoxos""...";0
"195974";"Si pasa una desgracia en solo habrá un responsable, un fascista con mal perder, luego me lo llamáis opositor como a Leopoldo López.";0
"195975";"una prueba de que los gringos son un pueblo de intelectuales y concienzudos.";0
"195976";"Nuevo en la web de la FPRZ: La afición zaragocista será decisiva en El Alcoraz";0
"195977";"Menos es del pto sudaca qye si la aficion tubieramos cojones iriamos a las t d nc a darle lo suyo";1
"195978";"Callate cínico hijo de puta. No tenés cara. Sos la crema de la hipocresía. Cagón cagón y mil veces cagón. Gran parte de esto es todo tuyo.";0
"195979";"¿Qué equipos son los que más números rojos acumulan? Ojo a Italia...";0
"195980";"Solo puede pasar en el Régimen d España -Borbón invitar a un asesino franquista a cerebración d Democracia";1
"195981";"Cómo me gusta que me subestimen. Luego se llevan la hostia. Ah, y se que me lees. Pero ya te habrás dado cuenta que me gusta hacerme la loca";0
"195982";"Enhorabuena, ya sois igual que los nazis";1
"195983";"- Zozulya, eres nazi. - Eh... mire, no, no soy nazi. - Que sí, que eres nazi. - Oiga, que le digo que no soy nazi. En serio. - ¡NAZI! ¡NAZI!";1
"195984";"Ya nos hemos pasado si el simple echo de guiñarle un ojo a una mujer es acoso ¡¡¡¡¡¡ DOS MIO QUE ALGUIEN ME DIGA COMO SE LIGA HOY EN DÍA ¡¡¡¡¡";0
"195985";"Que te calles pedazo de escoria otaku";0
"195986";"Mi padre me ha leído y no me ha contestado. Negras sombras sobrevuelan mi mente (me van a dar asco las hostias).";0
"195987";"también te ha pedido petición a ti? No será la loca ?";0
"195988";"No me refiero a eso,me refiero que son subnormales por llamar a TODO ""Violencia de género""";0
"195989";"Ni dios, ni ala, ni su puta madre!, el dia que nos olvidemos de tonterias todo sera mas facil de entender....";0
"195990";"Puta que sad callate";1
"195991";"Vale aquí que no cumpla la ley nadie! mi vida estable y tranquila como catalán a la mierda por el invento de algunos";0
"195992";"Acabo de enseñar la polla y no estoy muy orgulloso de ello, me salto las 2 últimas horas y estoymsolo en casa quien viene?";0
"195993";"Ciberacoso, también cuestión de género. Las mujeres son las principales víctimas del ciberacoso. Una de cada cinco…";0
"195994";"Si alguna vez te trate como una princesa perdoname, no te lo merecías sos una puta.";1
"195995";"la vida tiende a agilizarte, sudaca inmigrante, mientras tu vieja toma un cóctel de tranquilizantes; recuerdos son como viejos raperos, jamás volverán con el feeling de antes.";1
"195996";"VIDEO: Lobby gay ataca con pintura, huevos y piedras al en México CIUDAD DE MÉXICO, 26 Jun. …";0
"195997";"De hoy en adelante si una mujer te envía una foto desnuda hay que denunciarla por acoso sexual y provocación Feminazis al ataque en 3-2-1";1
"195998";"Soy de esos pinches cursis que cuando la mujer amada no se acaba sus tacos árabes, se sacrifica por amor y los termina por ella. Ya lo se, no tengo remedio.";0
"195999";"Uy, perdóneme usted su excelencia por ser una monguer y no entenderle. Es lo que tiene que la plebe s…";0
"196000";"Los llevan años viviendo del cuento, ahora dicen esto de las concertinas. Eso no es ser compañero a claro como El Ministro dijo de quitarlas Pelotas AUGC. No OS fies de ellos No cubre cualquier Expediente si te Asocias Con ellos te dejan tirado. Lo se abajo Foto todo Mentira.";0
"196001";"Ningún mongolo sin su retuit a Ciudadanos";1
"196002";"chantajea a España: Pide 60 millones de euros para frenar la entrada masiva de moromierdas. Y no es la primera vez. Zapatero ya pagó una vez y el imbecil de ⁦⁦ ⁩ lo volverá hacer.";1
"196003";"""Que dice la sudaca ésta que en América había una """"civilización"""" antes de que llegase Colón... 😂😂😂😂😂😂😂😂";1
"196004";"El feminismo es igualdad. No sabes ni lo que significa la palabra. Eres una cuñada";0
"196005";"Esto es algo de lo que quiero hablar porque sinceramente me da mucha rabia que penséis que una mujer es una guarra por ir vestida de “x” manera o por hablar de tal otra";0
"196006";"La infaltable oxigenada aspiracional. Una pobre y patética copia sudaka d TODO lo ke hacen los gringos. ¿Qué irá a hacer esta farándula-edil cuando los gringos se les ocurra comer caca?";1
"196007";"Albondigas! Casi al estilo de las fodongas pero en el Gabacho.";0
"196008";"¡Árabes tramposos! Tambalea la sede de Catar para el Mundial de 2022 por sabotaje";1
"196009";"Teñida del orto me dice el cara de artesanía prehispánica. Seguís siendo sudaca amigo, por algo no podes irte a tu alemania natal.";1
"196010";"Demasiadas manos para mover la batuta al";0
"196011";"solo mente absolutamnt FASCISTA es capaz de pedir eso, pero MÁS FASCISTA ES SU JEFE Q LO CONSIENTE Y NO LE PIDE CUENTAS, ESTO ES FRANKISTAN";1
"196012";"te quiero hacer mi reina árabe bomboncitocaramel";0
"196013";"Es igual a qué Inés te refieras, el problema es que llames puta a una mujer. TÚ eres muy desagradable.";0
"196014";"Qué bonita frase la de hijo de puta verdad? Tú eres el que luchas por la igualdad de las mujeres? ah no te dedicas a poner travestidos en las carroza. anda y vete a cagar";0
"196015";"SALVARON A MI NENA LA PUTA MADRW SE LO RE MERECIA MI BEBE";1
"196016";"I want to write you a song se merecia mas y la puta madre la letra es lo mas hermoso y la melodia es paz total la concha de la lora SE MERECIA MAS";0
"196017";"Te vas a rer de tu puta madre, sudaca de mierda, hijo de puta, hijo de la grandsima puta.";1
"196018";"¿Te perdiste los goles de la igualdad entre Árabes y Cruzados? 🏆⚽ HOY desde las 22:30 hrs. revive desde otro ángulo el gran duelo de la fecha 17 del entre 🐫🇵🇸 🆚 ⚔🛡 en un nuevo capítulo de ámaraxCDF. 🎥";0
"196019";"una feminazi que sigo en ask.fm me dijo enfer-mo por go… — Q asco de gente tronco. Asi va el pais con enfermos com…";1
"196020";"Jajajajajajajajajajajajajjajajajajajaja cállate puta reventada. En 4 años me recibo ahre yaki";1
"196021";"SI YO MANDARA EN ESPAÑA AQUI NO ENTRABA NI CRISTO SIN PAPELES QUE SE VALLA A SU PAIS";1
"196022";"espero que los que votasen que mimi se fuese de la escuela tenga un 2018 de puta pena porque os lo merecéis por este dolor que me creado sin warmi";0
"196023";"200 de Magna güero y las llantas a 32";0
"196024";"8 de la mañana y Gus escuchando Arabe jajaja manija desde temprano";0
"196025";"Porque usted no es puto amo lo que es es subnormal";1
"196026";"No me interesas ni tú ni tu currículum ni siquiera tus orígenes, el fascista eres tú te lo recuerdo, el único que ha utilizado la palabra sudaca eres tú, te repito que para mí todos los inmigrantes son bien recibidos, solo tengo una excepción a eso los fascistas";0
"196027";"A ver si piensan como vender baratos a los no nacionalistas para pactar con los independentistas antiespañoles. Desaparezcan ya por favor.";0
"196028";"Exactamente, de todas las horteradas, que es del Vuitton?? Las mallas de bujarrón, las chanclas de trucha o el bolso de locaza???";1
"196029";"De nuevo los miembros de la son atacados por los ilegales que saltan la valla en Ceuta. Mientras, el Gobierno de sigue sin hacer nada por evitar la avalancha de inmigrantes.";0
